utc_time,TOF_Alt,Magx,Magy,Magz,Mag_heading,accelx,accely,accelz,angle roll,pitch,yaw,ldr
2014-09-24T01:42:17Z,1365.334,-0.5646,7.1873,0.3202,94.492,-0.05003,-0.01068,-0.0761,1.8911,-2.9465,152.5072,0.56961
2014-09-24T01:42:18Z,1361.865,-0.5007,7.2394,0.3476,93.956,-0.06438,-0.00096,-0.04256,2.0231,-2.8302,152.6357,0.58028
2014-09-24T01:42:19Z,1359.024,-0.5534,7.2778,0.5802,94.348,-0.06968,-0.02239,-0.07683,1.9505,-2.9801,152.5171,0.57828
2014-09-24T01:42:20Z,1357.537,-0.8322,7.155,0.6144,96.634,-0.07211,-0.02634,-0.0637,2.0374,-2.9698,152.4505,0.57376
2014-09-24T01:42:21Z,1354.975,-0.369,7.2586,0.5336,92.91,-0.04376,-0.03605,-0.0053,2.0359,-3.0158,152.5075,0.56319
2014-09-24T01:42:22Z,1351.573,-0.5607,7.3058,0.5656,94.388,-0.02234,-0.02167,-0.01207,1.9506,-2.8349,152.5156,0.59488
2014-09-24T01:42:23Z,1348.648,-0.6323,7.2366,0.5562,94.993,-0.01036,-0.00621,-0.00984,1.8347,-2.9874,152.3553,0.56213
2014-09-24T01:42:24Z,1346.7,-0.6544,7.1931,0.4908,95.198,-0.05464,-0.00928,-0.07528,1.9798,-2.8238,152.4666,0.5786
2014-09-24T01:42:25Z,1344.354,-0.5275,7.0076,0.4687,94.305,-0.04295,0.03022,-0.06577,1.8839,-2.9752,152.4837,0.57198
2014-09-24T01:42:26Z,1342.019,-0.7263,7.3241,0.4905,95.663,-0.04406,-0.0166,-0.03144,2.0063,-2.9299,152.3873,0.5855
2014-09-24T01:42:27Z,1338.929,-0.9418,7.2539,0.5111,97.397,-0.05681,-0.056,-0.02249,1.9794,-2.9147,152.3479,0.58449
2014-09-24T01:42:28Z,1335.974,-0.5537,7.1982,0.3642,94.399,-0.022,0.02267,-0.06079,1.9526,-3.0845,152.3614,0.5702
2014-09-24T01:42:29Z,1333.145,-0.5482,7.4641,0.5124,94.2,-0.03079,-0.04863,-0.05571,1.8954,-2.9463,152.3075,0.57202
2014-09-24T01:42:30Z,1330.813,-0.6671,7.0681,0.5858,95.391,-0.03578,-0.03175,-0.06996,2.0933,-2.9421,152.479,0.56627
2014-09-24T01:42:31Z,1328.052,-0.8206,7.5407,0.4201,96.211,-0.02984,-0.01064,-0.00065,1.9611,-2.8864,152.2848,0.58057
2014-09-24T01:42:32Z,1325.148,-0.6465,7.3033,0.4103,95.059,-0.02287,-0.00666,-0.05441,2.1844,-3.0619,152.3914,0.58504
2014-09-24T01:42:33Z,1323.564,-0.8904,7.3607,0.4898,96.897,-0.02258,-0.05289,-0.04218,1.9976,-3.058,152.3243,0.57619
2014-09-24T01:42:34Z,1320.813,-0.8362,7.2656,0.378,96.565,-0.05813,-0.03508,-0.0413,2.0213,-2.9474,152.2803,0.57813
2014-09-24T01:42:35Z,1317.924,-0.8062,7.0873,0.3121,96.49,-0.01421,-0.05309,-0.01618,1.9944,-2.8946,152.4773,0.59574
2014-09-24T01:42:36Z,1314.541,-0.5788,7.3312,0.5596,94.514,-0.02969,-0.00019,-0.06806,2.0165,-3.0625,152.3162,0.58836
2014-09-24T01:42:37Z,1312.496,-0.7709,7.4109,0.4004,95.939,-0.04639,0.01419,-0.01547,2.0743,-3.1214,152.2515,0.59206
2014-09-24T01:42:38Z,1309.752,-0.7953,7.474,0.4482,96.074,-0.02912,-0.0456,-0.07707,2.0727,-3.0555,152.2311,0.56375
2014-09-24T01:42:39Z,1307.012,-0.4465,7.3547,0.3862,93.474,-0.0258,0.01018,-0.01639,1.8403,-3.1187,152.3306,0.58649
2014-09-24T01:42:40Z,1304.621,-0.6982,7.0657,0.5756,95.644,-0.00682,0.0089,-0.08883,2.0472,-3.0133,152.3684,0.58455
2014-09-24T01:42:41Z,1301.73,-0.712,7.1759,0.5341,95.666,-0.05946,-0.0305,-0.04899,2.0153,-3.139,152.4019,0.57296
2014-09-24T01:42:42Z,1299.088,-0.8299,7.7264,0.4255,96.131,0.00038,-0.06325,-0.00616,1.975,-2.9823,152.2471,0.57507
2014-09-24T01:42:43Z,1296.371,-0.8757,7.2665,0.3325,96.871,-0.0316,-0.04012,-0.02978,2.1055,-3.0506,152.23,0.58213
2014-09-24T01:42:44Z,1293.584,-1.126,7.6565,0.4166,98.366,-0.04427,-0.02787,-0.0371,2.1049,-2.9948,152.2549,0.5736
2014-09-24T01:42:45Z,1290.154,-0.6649,7.3176,0.5094,95.191,-0.04447,0.02589,-0.07426,2.033,-3.2765,152.2474,0.57842
2014-09-24T01:42:46Z,1288.119,-0.7544,7.4389,0.4719,95.791,-0.05551,-0.01526,-0.06684,1.9129,-3.2307,152.1424,0.58159
2014-09-24T01:42:47Z,1285.204,-0.8605,7.5728,0.4648,96.483,-0.07343,-0.03713,-0.01528,1.8565,-2.9942,152.3548,0.59035
2014-09-24T01:42:48Z,1282.258,-0.8662,7.3689,0.476,96.705,-0.0124,-0.00791,-0.03749,2.0076,-3.1626,152.1996,0.58059
2014-09-24T01:42:49Z,1280.599,-0.7466,7.7375,0.5313,95.511,0.02076,-0.04365,-0.02746,2.0511,-3.2299,152.2397,0.58315
2014-09-24T01:42:50Z,1277.917,-1.1022,7.5217,0.452,98.336,-0.06863,0.00194,-0.04828,1.7749,-3.1363,152.2175,0.59542
2014-09-24T01:42:51Z,1275.087,-0.9695,7.5919,0.5021,97.278,-0.05137,-0.03501,-0.05758,2.0188,-3.1081,152.2043,0.57361
2014-09-24T01:42:52Z,1271.997,-1.0638,7.4963,0.3594,98.077,-0.00825,-0.03104,-0.03178,1.9059,-3.1476,152.0523,0.59004
2014-09-24T01:42:53Z,1269.675,-0.6395,7.6452,0.7142,94.781,-0.0276,-0.00049,-0.04487,1.7758,-3.105,152.1408,0.59185
2014-09-24T01:42:54Z,1266.499,-0.7863,7.7974,0.4314,95.758,-0.00501,0.03423,-0.05602,1.9521,-3.1234,152.3582,0.59257
2014-09-24T01:42:55Z,1263.855,-1.2601,7.5524,0.481,99.473,-0.02783,0.04577,-0.08752,1.9811,-3.135,152.2776,0.58574
2014-09-24T01:42:56Z,1260.688,-1.1693,7.8457,0.5183,98.477,-0.03922,-0.03483,-0.02873,1.8738,-3.057,152.1232,0.58174
2014-09-24T01:42:57Z,1258.495,-0.974,7.5039,0.4213,97.396,-0.02977,-0.02339,-0.04198,1.8107,-3.1735,152.0595,0.60293
2014-09-24T01:42:58Z,1255.659,-1.0374,7.7227,0.4641,97.651,-0.08308,0.00476,-0.06854,2.0255,-3.1833,151.863,0.58444
2014-09-24T01:42:59Z,1252.462,-1.1778,7.6958,0.4639,98.701,-0.05153,0.02144,-0.02431,1.828,-3.1231,152.0237,0.58287
2014-09-24T01:43:00Z,1250.177,-0.6995,7.472,0.3737,95.349,0.00135,-0.06153,-0.04809,1.967,-3.1505,152.0542,0.59248
2014-09-24T01:43:01Z,1247.442,-0.9568,7.6764,0.5098,97.105,0.00804,-0.0049,-0.048,1.7457,-3.2744,152.0188,0.58692
2014-09-24T01:43:02Z,1245.371,-0.9445,7.6543,0.3017,97.034,0.01399,-0.01891,-0.03289,1.8924,-3.217,152.0143,0.60175
2014-09-24T01:43:03Z,1242.325,-1.1322,7.5388,0.6429,98.541,-0.00955,-0.05448,-0.03867,1.8822,-3.182,152.0899,0.59174
2014-09-24T01:43:04Z,1239.284,-0.9328,7.7341,0.5479,96.877,-0.07638,-0.03946,-0.04844,1.913,-3.2715,151.9161,0.60381
2014-09-24T01:43:05Z,1236.632,-1.1108,7.7141,0.5334,98.194,-0.03526,-0.01987,-0.06089,1.9543,-3.2751,152.0319,0.59847
2014-09-24T01:43:06Z,1233.823,-1.1089,7.6937,0.2967,98.201,0.01433,-0.00385,-0.00698,1.7613,-3.3507,151.982,0.59228
2014-09-24T01:43:07Z,1230.996,-0.9874,7.7069,0.392,97.301,0.02239,0.02023,-0.07531,1.8594,-3.4775,151.8932,0.6048
2014-09-24T01:43:08Z,1227.946,-1.3364,7.7175,0.6112,99.824,0.01648,0.00424,-0.0387,1.6995,-3.2842,152.1373,0.59119
2014-09-24T01:43:09Z,1225.528,-0.865,7.6864,0.8882,96.421,-0.02289,0.01942,-0.05984,1.6895,-3.2515,152.033,0.59433
2014-09-24T01:43:10Z,1222.572,-1.0901,7.7758,0.5935,97.981,-0.04905,-0.00325,-0.04676,1.7442,-3.3568,151.868,0.60162
2014-09-24T01:43:11Z,1219.646,-0.9383,7.6714,0.5787,96.973,-0.0168,-0.02119,-0.02768,1.8138,-3.1663,151.9867,0.59969
2014-09-24T01:43:12Z,1217.511,-1.3042,8.1757,0.5282,99.064,-0.01481,-0.00781,-0.06669,1.9055,-3.3677,151.7843,0.59297
2014-09-24T01:43:13Z,1214.714,-1.2943,7.5783,0.3919,99.692,0.02457,0.01453,-0.04424,1.9102,-3.2183,151.8452,0.58655
2014-09-24T01:43:14Z,1211.195,-1.3437,7.7182,0.5773,99.876,-0.00827,0.02331,-0.05303,1.723,-3.2653,152.0326,0.59916
2014-09-24T01:43:15Z,1209.018,-1.1444,7.7394,0.3684,98.411,-0.01294,-0.00585,-0.07608,1.7656,-3.132,151.9233,0.59397
2014-09-24T01:43:16Z,1206.648,-1.1848,8.1318,0.3583,98.29,-0.01092,-0.02503,-0.02898,1.8061,-3.2703,151.9035,0.60048
2014-09-24T01:43:17Z,1203.906,-1.2774,7.64,0.3529,99.492,-0.00215,0.00694,-0.04303,1.7813,-3.4366,151.9633,0.59733
2014-09-24T01:43:18Z,1201.128,-1.373,7.9144,0.5787,99.842,0.00412,0.01085,-0.07205,1.6956,-3.2439,151.9139,0.59541
2014-09-24T01:43:19Z,1198.014,-1.4244,7.902,0.4765,100.218,-0.02904,0.03007,-0.03397,1.7043,-3.1999,151.8143,0.59945
2014-09-24T01:43:20Z,1194.933,-1.2552,7.9288,0.4933,98.995,-0.03676,-0.01736,-0.08272,1.6781,-3.4848,151.9227,0.60144
2014-09-24T01:43:21Z,1192.075,-1.3311,8.0772,0.4827,99.358,0.02456,-0.01673,-0.06303,1.6589,-3.2993,151.6483,0.60801
2014-09-24T01:43:22Z,1189.799,-1.377,8.0841,0.3724,99.667,-0.05012,0.01922,-0.07341,1.6367,-3.2889,151.7386,0.60625
2014-09-24T01:43:23Z,1187.032,-1.0554,7.8465,0.4188,97.661,0.03246,-0.00952,-0.04427,1.6426,-3.3821,151.7837,0.62003
2014-09-24T01:43:24Z,1184.569,-1.313,7.9542,0.4247,99.373,-0.05564,-0.01022,-0.07541,1.6078,-3.5662,151.8363,0.60481
2014-09-24T01:43:25Z,1181.72,-1.1236,7.6585,0.3472,98.347,-0.02187,0.03273,-0.04483,1.5373,-3.4034,151.7371,0.59868
2014-09-24T01:43:26Z,1178.503,-1.408,7.9678,0.4384,100.021,0.01765,-0.03255,-0.04929,1.6848,-3.4336,151.5792,0.60312
2014-09-24T01:43:27Z,1175.325,-1.3052,7.8486,0.3818,99.442,-0.00603,0.05348,-0.0739,1.6446,-3.272,151.5531,0.60936
2014-09-24T01:43:28Z,1172.858,-1.3635,7.9507,0.5485,99.732,-0.03833,-0.01288,-0.01914,1.7407,-3.4088,151.7268,0.61321
2014-09-24T01:43:29Z,1170.253,-1.6233,7.7376,0.5577,101.849,0.00585,0.02445,-0.08387,1.6073,-3.442,151.6738,0.61626
2014-09-24T01:43:30Z,1167.31,-1.1683,8.0647,0.3633,98.243,-0.00252,0.00042,-0.10083,1.5314,-3.4632,151.6185,0.59773
2014-09-24T01:43:31Z,1164.381,-1.4166,7.7629,0.464,100.342,-0.00898,0.01027,-0.04456,1.5014,-3.3976,151.5897,0.61644
2014-09-24T01:43:32Z,1161.871,-1.2979,8.0509,0.6801,99.158,-0.01856,-0.00273,-0.12005,1.542,-3.4264,151.6988,0.60615
2014-09-24T01:43:33Z,1158.803,-1.5368,7.8589,0.3975,101.064,-0.00321,0.02561,-0.02938,1.5689,-3.5014,151.8035,0.5994
2014-09-24T01:43:34Z,1155.954,-1.4626,7.9285,0.5392,100.452,-0.01628,-0.00414,-0.06449,1.4913,-3.4243,151.6745,0.60548
2014-09-24T01:43:35Z,1153.476,-1.5815,8.2403,0.508,100.864,0.05975,-0.00943,-0.10306,1.3794,-3.4973,151.7806,0.61708
2014-09-24T01:43:36Z,1150.416,-1.2803,8.1695,0.6078,98.907,-0.0065,0.05058,-0.09144,1.4239,-3.6674,151.5995,0.61132
2014-09-24T01:43:37Z,1147.829,-1.4328,8.2654,0.529,99.834,-0.00923,0.00634,-0.10893,1.4702,-3.4138,151.669,0.59823
2014-09-24T01:43:38Z,1145.024,-1.4385,8.3399,0.4573,99.786,-0.01281,-0.01094,-0.05886,1.5136,-3.4286,151.7477,0.59853
2014-09-24T01:43:39Z,1141.713,-1.3044,8.0056,0.5082,99.255,0.04577,-0.03095,-0.10195,1.321,-3.4657,151.5845,0.59854
2014-09-24T01:43:40Z,1139.123,-1.3487,8.3582,0.5106,99.166,-0.03902,0.05329,-0.05657,1.4464,-3.5243,151.5906,0.60276
2014-09-24T01:43:41Z,1136.973,-1.4208,7.9229,0.4941,100.167,0.01156,-0.00679,-0.07709,1.428,-3.5019,151.5384,0.60944
2014-09-24T01:43:42Z,1133.238,-1.7641,8.2726,0.3726,102.038,-0.00279,0.0589,-0.08169,1.3592,-3.4378,151.6228,0.6
2014-09-24T01:43:43Z,1130.077,-1.6699,8.1016,0.63,101.646,-0.03178,0.01768,-0.05741,1.3332,-3.5611,151.6415,0.60576
2014-09-24T01:43:44Z,1127.337,-1.7304,8.0487,0.6133,102.133,-0.01606,0.01163,-0.0549,1.306,-3.4489,151.5741,0.62057
2014-09-24T01:43:45Z,1125.167,-1.4844,8.29,0.403,100.152,0.01296,0.01265,-0.04218,1.3607,-3.6429,151.5037,0.62245
2014-09-24T01:43:46Z,1122.333,-1.5824,8.3527,0.4783,100.727,-0.01596,0.06415,-0.087,1.4239,-3.5186,151.3643,0.62205
2014-09-24T01:43:47Z,1119.445,-1.8311,8.3618,0.4869,102.352,0.01275,-0.0457,-0.07224,1.4139,-3.5372,151.4971,0.59541
2014-09-24T01:43:48Z,1117.072,-1.6649,8.2674,0.3947,101.386,0.0501,0.01481,-0.08771,1.2122,-3.4662,151.4704,0.62326
2014-09-24T01:43:49Z,1112.87,-1.8768,8.2757,0.3251,102.778,0.01175,0.00317,-0.06808,1.2711,-3.627,151.5008,0.6107
2014-09-24T01:43:50Z,1111.1,-1.6741,8.3423,0.4454,101.347,-0.02824,0.00482,-0.09194,1.0944,-3.6254,151.4765,0.61067
2014-09-24T01:43:51Z,1108.662,-1.9287,8.3199,0.4777,103.052,-0.01246,0.01423,-0.08341,1.2623,-3.6793,151.6096,0.61834
2014-09-24T01:43:52Z,1104.872,-1.6169,8.3741,0.3706,100.929,0.00219,0.00419,-0.08361,1.2849,-3.6202,151.3703,0.61579
2014-09-24T01:43:53Z,1102.283,-1.6541,8.3354,0.5333,101.224,0.00113,0.01589,-0.06613,1.3461,-3.5616,151.27,0.59525
2014-09-24T01:43:54Z,1099.299,-1.4396,8.4453,0.633,99.674,0.01435,0.01095,-0.07371,1.0608,-3.7329,151.3008,0.60532
2014-09-24T01:43:55Z,1096.394,-1.6136,8.0885,0.602,101.282,0.01897,-0.02096,-0.06145,1.0998,-3.6316,151.3392,0.6073
2014-09-24T01:43:56Z,1093.734,-1.8189,8.3252,0.5061,102.325,0.05503,0.02176,-0.0771,1.1814,-3.5544,151.4983,0.59958
2014-09-24T01:43:57Z,1091.487,-1.6471,8.1474,0.3355,101.429,0.01228,0.03048,-0.08923,1.0232,-3.6185,151.2478,0.61817
2014-09-24T01:43:58Z,1088.768,-1.9944,8.4092,0.5922,103.342,-0.01583,-0.00063,-0.07027,1.1492,-3.6113,151.2487,0.62167
2014-09-24T01:43:59Z,1085.142,-1.9451,8.6318,0.5365,102.699,0.04243,0.05996,-0.0983,1.1679,-3.7449,151.3939,0.61002
2014-09-24T01:44:00Z,1083.058,-1.765,8.3235,0.5651,101.972,0.04577,0.047,-0.06145,0.998,-3.6394,151.4249,0.61243
2014-09-24T01:44:01Z,1079.534,-2.1548,8.431,0.7176,104.336,0.02061,0.03505,-0.08313,1.0935,-3.6361,151.1725,0.60986
2014-09-24T01:44:02Z,1077.263,-1.8511,8.5356,0.4424,102.236,0.00924,0.03509,-0.07119,0.9681,-3.6585,151.1376,0.61065
2014-09-24T01:44:03Z,1073.741,-2.0147,8.1293,0.2386,103.92,0.03157,0.01539,-0.07111,1.1573,-3.6402,151.2235,0.61869
2014-09-24T01:44:04Z,1070.943,-1.8618,8.3744,0.4218,102.534,0.01133,0.04351,-0.03687,1.0458,-3.6841,151.3553,0.5955
2014-09-24T01:44:05Z,1068.145,-2.054,8.5206,0.5768,103.553,-0.03418,0.05459,-0.06768,0.9599,-3.7029,151.2913,0.61337
2014-09-24T01:44:06Z,1066.247,-1.843,8.0395,0.5316,102.911,0.0319,0.03586,-0.07569,0.8939,-3.7565,151.1893,0.60942
2014-09-24T01:44:07Z,1062.548,-1.9203,8.3459,0.4088,102.958,0.04072,0.00174,-0.09513,1.0057,-3.6023,151.3256,0.60345
2014-09-24T01:44:08Z,1059.116,-1.7295,8.6745,0.3896,101.275,0.05503,0.01535,-0.05806,1.0648,-3.7854,151.2514,0.60495
2014-09-24T01:44:09Z,1056.813,-1.9534,8.6703,0.497,102.697,0.00134,0.03102,-0.08517,0.8759,-3.6815,151.2155,0.62343
2014-09-24T01:44:10Z,1053.456,-2.0861,8.5925,0.4091,103.646,0.02586,0.03796,-0.11684,0.8838,-3.556,151.0522,0.59794
2014-09-24T01:44:11Z,1050.517,-2.0236,8.6828,0.5869,103.119,0.02699,0.01542,-0.08388,0.84,-3.6199,151.1238,0.60699
2014-09-24T01:44:12Z,1048.11,-2.2034,8.5938,0.4946,104.381,0.02352,0.00353,-0.0745,1.0058,-3.6741,151.3839,0.62113
2014-09-24T01:44:13Z,1044.904,-1.9572,8.6606,0.4743,102.734,0.02485,0.05764,-0.10004,0.7097,-3.7018,151.1418,0.59768
2014-09-24T01:44:14Z,1042.09,-1.9455,8.5434,0.4622,102.828,0.0235,-0.00844,-0.08282,0.9462,-3.7388,151.067,0.60393
2014-09-24T01:44:15Z,1039.094,-1.6797,8.6227,0.5655,101.023,0.02846,-0.00483,-0.08194,0.7941,-3.8076,151.1117,0.60764
2014-09-24T01:44:16Z,1036.3,-2.1593,8.5238,0.5445,104.215,0.04227,-0.01414,-0.08183,0.7993,-3.7626,151.149,0.61031
2014-09-24T01:44:17Z,1033.423,-2.1222,8.8221,0.5616,103.526,0.05485,-0.00422,-0.04985,0.7584,-3.7031,151.2127,0.60606
2014-09-24T01:44:18Z,1029.686,-2.1858,8.8797,0.5608,103.829,0.00601,0.05089,-0.11379,0.7855,-3.7248,151.1737,0.59922
2014-09-24T01:44:19Z,1027.684,-2.0825,8.8673,0.5364,103.217,0.0212,0.05206,-0.03043,0.6884,-3.6996,151.0311,0.60963
2014-09-24T01:44:20Z,1024.192,-2.0742,8.6166,0.4416,103.535,0.01552,0.01852,-0.08237,0.8119,-3.672,151.2131,0.6049
2014-09-24T01:44:21Z,1021.113,-2.1561,8.5499,0.4731,104.154,0.01253,0.03311,-0.06732,0.7955,-3.789,151.1545,0.61037
2014-09-24T01:44:22Z,1018.677,-2.0008,8.8959,0.5076,102.676,-0.01315,0.02077,-0.0789,0.6092,-3.7677,151.0157,0.61237
2014-09-24T01:44:23Z,1015.804,-2.2727,8.7999,0.7547,104.481,0.02843,-0.00843,-0.12552,0.7214,-3.9417,151.0345,0.59272
2014-09-24T01:44:24Z,1012.607,-2.0492,8.7835,0.4146,103.132,0.04039,0.07715,-0.10905,0.6196,-3.616,151.0945,0.61248
2014-09-24T01:44:25Z,1010.213,-2.1321,8.6503,0.5085,103.846,0.0251,0.05639,-0.09601,0.6323,-3.8364,151.1291,0.60178
2014-09-24T01:44:26Z,1006.523,-2.2325,8.828,0.5617,104.192,0.02933,0.03121,-0.05833,0.7302,-3.7578,150.8568,0.61
2014-09-24T01:44:27Z,1003.918,-2.2942,8.6138,0.5225,104.914,0.04058,0.00128,-0.11804,0.5342,-3.8498,151.0028,0.60693
2014-09-24T01:44:28Z,1000.922,-1.8998,8.8865,0.6615,102.067,0.06597,0.01738,-0.10509,0.6421,-3.8583,150.9798,0.61738
2014-09-24T01:44:29Z,998.173,-2.4029,9.0115,0.5243,104.93,0.02076,0.00602,-0.07984,0.5843,-3.849,150.9129,0.60215
2014-09-24T01:44:30Z,995.348,-2.2524,9.0631,0.5328,103.956,0.00253,0.02609,-0.07239,0.5119,-3.9362,150.8994,0.59842
2014-09-24T01:44:31Z,991.956,-2.4272,8.942,0.6391,105.187,0.03013,0.03173,-0.0734,0.5365,-4.0417,151.0495,0.59708
2014-09-24T01:44:32Z,989.619,-2.0629,8.6393,0.7396,103.43,0.08004,0.01577,-0.10933,0.5066,-3.7571,150.9846,0.59242
2014-09-24T01:44:33Z,986.441,-2.2152,8.8921,0.7006,103.989,0.00449,-0.01174,-0.12493,0.3736,-3.8128,151.1288,0.6067
2014-09-24T01:44:34Z,982.808,-2.4682,9.2022,0.5476,105.014,0.05032,0.07825,-0.07175,0.3972,-3.9364,150.8482,0.59094
2014-09-24T01:44:35Z,979.834,-2.3068,8.7658,0.5575,104.744,0.06357,0.0312,-0.04965,0.3416,-3.8335,150.9059,0.60565
2014-09-24T01:44:36Z,977.562,-2.3612,8.8977,0.5681,104.862,-0.02396,0.037,-0.09435,0.3825,-3.8103,150.9101,0.59696
2014-09-24T01:44:37Z,974.533,-2.4948,9.1337,0.5793,105.277,0.04598,0.01534,-0.11458,0.4916,-3.9382,150.9557,0.58413
2014-09-24T01:44:38Z,971.616,-2.3209,9.0287,0.4811,104.416,0.05136,-0.01283,-0.09696,0.4098,-3.8563,150.9889,0.60962
2014-09-24T01:44:39Z,968.682,-2.3936,9.3228,0.6606,104.4,0.03014,0.02446,-0.0766,0.228,-3.8153,150.8494,0.57019
2014-09-24T01:44:40Z,965.808,-2.437,8.8551,0.5888,105.388,0.02121,0.01878,-0.09252,0.3,-4.0174,150.7176,0.59601
2014-09-24T01:44:41Z,963.096,-2.4928,8.8298,0.5648,105.765,0.02315,0.04491,-0.05174,0.3197,-3.8661,150.7429,0.598
2014-09-24T01:44:42Z,959.408,-2.4407,9.1812,0.4437,104.887,0.03024,0.05014,-0.06403,0.3397,-3.8861,150.8152,0.57713
2014-09-24T01:44:43Z,956.417,-2.4887,8.8332,0.5782,105.735,0.03144,0.04692,-0.08278,0.2073,-3.7713,150.9001,0.59856
2014-09-24T01:44:44Z,953.472,-2.532,8.9978,0.3839,105.717,0.02726,0.05282,-0.13648,0.1395,-3.8836,150.6301,0.58912
2014-09-24T01:44:45Z,950.981,-2.654,9.0294,0.5161,106.38,0.03145,0.07351,-0.10516,0.213,-3.9674,150.6447,0.59193
2014-09-24T01:44:46Z,948.339,-2.3211,9.2076,0.519,104.149,0.07036,0.03848,-0.10178,0.2421,-3.9646,150.8243,0.6041
2014-09-24T01:44:47Z,944.773,-2.7517,9.163,0.6055,106.716,0.01076,0.05652,-0.10697,0.1944,-3.7855,150.6061,0.59394
2014-09-24T01:44:48Z,941.067,-2.5494,9.159,0.7663,105.554,-0.00208,0.0417,-0.08375,0.0839,-3.9821,150.6099,0.58942
2014-09-24T01:44:49Z,938.362,-2.6792,9.0435,0.6367,106.502,0.07234,-0.01784,-0.08346,0.274,-3.9132,150.8229,0.59029
2014-09-24T01:44:50Z,935.681,-2.3848,9.2993,0.7254,104.384,0.0379,0.0261,-0.13081,0.1047,-3.9855,150.674,0.60529
2014-09-24T01:44:51Z,932.788,-2.8023,9.7355,0.6463,106.058,0.03351,0.00858,-0.06906,0.1071,-3.8862,150.6532,0.59374
2014-09-24T01:44:52Z,929.85,-2.7953,9.2501,0.6956,106.814,0.04095,0.03636,-0.08899,0.0176,-3.8886,150.8067,0.58286
2014-09-24T01:44:53Z,927.013,-2.8486,9.1756,0.77,107.247,0.04948,0.0111,-0.08066,0.1381,-3.9871,150.5504,0.58544
2014-09-24T01:44:54Z,923.894,-2.6732,8.982,0.5124,106.574,0.03166,0.04632,-0.07119,0.0743,-4.0241,150.5172,0.57925
2014-09-24T01:44:55Z,921.373,-2.9453,9.0933,0.5069,107.947,0.05791,0.05601,-0.1092,0.0326,-4.0323,150.7933,0.58458
2014-09-24T01:44:56Z,917.768,-2.8308,9.1761,0.655,107.145,0.02172,0.06187,-0.05876,-0.1057,-4.1422,150.6406,0.60048
2014-09-24T01:44:57Z,914.701,-3.1007,9.1437,0.5891,108.732,0.03873,0.07256,-0.09398,0.0529,-4.0022,150.672,0.5857
2014-09-24T01:44:58Z,912.165,-2.7596,9.2339,0.6126,106.639,-0.00859,-0.00952,-0.05282,0.0049,-4.01,150.5598,0.57576
2014-09-24T01:44:59Z,908.452,-2.8908,9.523,0.5673,106.886,0.07658,0.0027,-0.11318,0.0045,-4.0879,150.567,0.58933
2014-09-24T01:45:00Z,906.116,-3.0565,9.4545,0.5335,107.916,0.04337,0.10616,-0.05508,-0.0948,-4.1756,150.4941,0.58216
2014-09-24T01:45:01Z,903.004,-2.6896,9.2597,0.7566,106.197,0.06501,0.0585,-0.11383,-0.1248,-4.0185,150.5831,0.58922
2014-09-24T01:45:02Z,899.902,-3.0678,9.1184,0.4858,108.595,0.06066,0.03917,-0.02771,-0.1544,-4.0145,150.6212,0.58222
2014-09-24T01:45:03Z,897.493,-2.7699,9.5119,0.6655,106.236,0.06298,0.03465,-0.11541,0.0215,-4.0156,150.5445,0.59516
2014-09-24T01:45:04Z,893.7,-3.0153,9.3245,0.6509,107.92,0.04953,0.03272,-0.06539,-0.2252,-4.1325,150.6177,0.57575
2014-09-24T01:45:05Z,891.617,-2.6872,9.0824,0.4415,106.482,0.05991,-0.01392,-0.10105,-0.2976,-4.0276,150.5646,0.57315
2014-09-24T01:45:06Z,887.793,-2.8359,9.4692,0.518,106.672,0.02665,0.01541,-0.0743,-0.2535,-4.0797,150.3803,0.58942
2014-09-24T01:45:07Z,884.399,-3.1196,9.5343,0.5363,108.118,0.02187,0.03221,-0.09338,-0.2872,-4.0023,150.4575,0.56534
2014-09-24T01:45:08Z,881.842,-3.1244,9.0292,0.6601,109.088,0.0491,0.01739,-0.11983,-0.1647,-4.1554,150.4139,0.57945
2014-09-24T01:45:09Z,878.41,-2.9164,9.2878,0.5685,107.432,0.0351,0.02095,-0.16264,-0.3948,-3.9914,150.5208,0.58669
2014-09-24T01:45:10Z,875.491,-3.0659,9.41,0.5979,108.046,0.0882,0.09983,-0.03021,-0.352,-3.9686,150.4784,0.5622
2014-09-24T01:45:11Z,872.857,-3.0707,9.5499,0.4619,107.825,0.0624,0.02985,-0.09125,-0.3127,-4.0861,150.4317,0.57974
2014-09-24T01:45:12Z,869.875,-2.8741,9.3779,0.8415,107.039,0.03557,0.04337,-0.16684,-0.2472,-4.0691,150.507,0.56674
2014-09-24T01:45:13Z,866.423,-3.1979,9.3491,0.6176,108.883,0.04715,0.04277,-0.08586,-0.3123,-4.0446,150.2058,0.56344
2014-09-24T01:45:14Z,863.944,-3.0905,9.5952,0.6615,107.853,0.05771,0.05172,-0.07635,-0.2605,-4.1952,150.3188,0.56916
2014-09-24T01:45:15Z,860.958,-2.9808,9.4315,0.5589,107.539,0.05314,0.02533,-0.11163,-0.383,-4.158,150.314,0.57573
2014-09-24T01:45:16Z,858.009,-3.0224,9.5984,0.549,107.479,0.06208,0.06871,-0.11163,-0.4475,-4.1102,150.3778,0.57106
